Primary,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
SUND_1,52.400,52.400,52.400,52.400,52.400,52.400,52.400,52.400,52.400,52.400,52.400,52.400,52.400,52.400,52.400,52.400,52.400,99.900,99.900,99.900,99.900,149.400,149.400,149.400,149.400,149.400,149.400,149.400,149.400,149.400,149.400
THSO_P,3.000,3.000,3.000,3.000,3.000,3.000,3.000,3.000,3.000,3.000,3.000,3.000,3.000,3.000,3.000,3.000,3.000,3.000,3.000,3.000,3.000,3.000,3.000,3.000,3.000,3.000,3.000,3.000,3.000,3.000,3.000
THUR_6,49.900,49.900,49.900,49.900,49.900,49.900,49.900,49.900,49.900,49.900,49.900,49.900,49.900,49.900,49.900,49.900,49.900,49.900,49.900,49.900,49.900,49.900,49.900,49.900,49.900,49.900,49.900,49.900,49.900,49.900,49.900
TILBB_1,,,,,,,,,,,,,,,,,8.600,8.600,8.600,8.600,8.600,8.600,8.600,8.600,8.600,8.600,8.600,8.600,8.600,8.600,8.600
TYNE_1;TYNE_2,25.000,25.000,25.000,25.000,25.000,25.000,25.000,25.000,25.000,25.000,25.000,25.000,25.000,25.000,25.000,25.000,25.000,25.000,25.000,25.000,25.000,25.000,25.000,25.000,25.000,25.000,25.000,25.000,25.000,25.000,25.000
WALH_1,1.900,1.900,1.900,1.900,1.900,1.900,1.900,1.900,1.900,1.900,1.900,1.900,1.900,1.900,1.900,1.900,1.900,1.900,1.900,1.900,1.900,1.900,1.900,1.900,1.900,1.900,1.900,1.900,1.900,1.900,1.900
WARL_1,9.500,9.500,9.500,9.500,9.500,103.500,103.500,103.500,103.500,103.500,103.500,103.500,103.500,103.500,103.500,151.000,151.000,151.000,151.000,151.000,151.000,151.000,151.000,189.000,189.000,189.000,189.000,189.000,189.000,189.000,189.000
WASF_1;KIBY_G,49.900,49.900,49.900,49.900,59.900,59.900,59.900,79.900,79.900,79.900,79.900,79.900,79.900,129.800,129.800,129.800,129.800,129.800,129.800,129.800,129.800,129.800,129.800,129.800,129.800,129.800,129.800,129.800,129.800,129.800,129.800
WBOL_6,6.600,6.600,6.600,6.600,6.600,6.600,6.600,6.600,6.600,6.600,6.600,6.600,6.600,6.600,6.600,6.600,6.600,6.600,6.600,6.600,6.600,6.600,6.600,6.600,6.600,6.600,6.600,6.600,6.600,6.600,6.600
WBUR_1,10.500,10.500,10.500,10.500,10.500,10.500,10.500,10.500,10.500,10.500,10.500,10.500,10.500,10.500,10.500,10.500,10.500,10.500,10.500,10.500,10.500,10.500,10.500,10.500,10.500,10.500,10.500,10.500,10.500,10.500,10.500
WHAM_1;ISLI_1,2.900,2.900,2.900,2.900,2.900,2.900,2.900,2.900,2.900,2.900,2.900,2.900,2.900,2.900,2.900,2.900,2.900,2.900,2.900,2.900,2.900,2.900,2.900,2.900,2.900,2.900,2.900,2.900,2.900,2.900,2.900
WHGA_1,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000
WIEN_1,6.000,6.000,6.000,6.000,6.000,6.000,6.000,6.000,6.000,6.000,6.000,6.000,6.000,6.000,6.000,6.000,6.000,6.000,6.000,6.000,6.000,6.000,6.000,6.000,6.000,6.000,6.000,6.000,6.000,6.000,6.000
WISH;RAVE,5.000,5.000,5.000,5.000,5.000,5.000,5.000,5.000,5.000,5.000,5.000,5.000,5.000,5.000,5.000,5.000,5.000,5.000,5.000,5.000,5.000,5.000,5.000,5.000,5.000,5.000,5.000,5.000,5.000,5.000,5.000
WMEL_1,21.200,21.200,21.200,21.200,21.200,21.200,21.200,21.200,21.200,21.200,21.200,21.200,21.200,21.200,21.200,21.200,21.200,21.200,71.100,71.100,71.100,71.100,71.100,71.100,71.100,71.100,71.100,71.100,71.100,71.100,71.100
WWEY_1,5.700,5.700,5.700,5.700,5.700,5.700,5.700,5.700,5.700,5.700,5.700,5.700,5.700,5.700,5.700,5.700,5.700,100.700,100.700,100.700,100.700,100.700,100.700,100.700,100.700,100.700,100.700,100.700,100.700,100.700,100.700
WYMOM_1,,,,,,,,,,,,,,,,71.300,71.300,71.300,71.300,71.300,71.300,71.300,71.300,71.300,71.300,71.300,71.300,71.300,71.300,71.300,71.300
