GSP,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
ABHA1,0.222817247,0.388632187,0.589357836,0.800670868,8.312414819,22.02983056,30.25176843,33.84657238,35.57151715,35.57151715,38.4724011,42.50496985,45.44096464,46.59363843,62.13485065,65.08952171,82.39290149,94.19839092,118.7562785,126.7108004,160.4828854,182.3452881,212.0022556,251.0804318,282.5411342,302.4355128,325.1598697,343.1885107,364.4657231,373.8468146
ABNE_P,0.370559648,1.001014603,1.482230922,1.962323719,19.71475703,50.55200251,66.10005736,71.21877282,71.24598536,71.24598536,79.97781447,82.79290089,84.80877038,84.80877038,110.2554358,114.3395406,138.0812948,155.0888375,189.3267207,195.7366653,240.9724993,267.25982,303.4873512,352.4014308,388.8920405,408.5267318,431.786595,449.1184196,468.1129327,471.4031736
ALNE_P,0.336159874,0.573350248,0.850117476,1.270033678,20.00975862,56.57968139,76.7142797,91.04734705,117.9857012,117.9857012,147.029623,161.3731313,161.3731313,161.3731313,161.3731313,161.3731313,161.3731313,161.3731313,161.3731313,192.5605434,192.5605434,192.5605434,192.5605434,192.5605434,192.5605434,192.5605434,192.5605434,192.5605434,192.5605434,206.3245894
ARDK_P;CLAC_P,0.140389945,0.238540625,0.387590148,0.526306235,5.294797567,15.03680043,23.14759514,24.950269,29.35916142,34.85656216,40.71160107,44.30181943,45.25501597,45.25501597,57.76783969,59.67877797,73.29808208,82.96028119,101.642986,105.5658057,130.1613549,144.4831677,164.0168671,190.8584687,210.7005648,221.1906944,232.9455171,242.5834267,252.4555946,254.6415368
AXMI1,0.066222553,0.116961517,0.181518498,0.252614394,2.685854073,7.287478687,10.08047273,11.54676716,12.30243119,12.30243119,14.57612917,16.99948513,18.40009414,19.44865774,26.45378536,27.74865249,34.53818712,39.13858939,49.66299709,53.09073901,67.62755255,77.36440163,90.59144253,107.2391903,121.0557485,129.9244799,140.899359,148.8209251,159.1585052,163.0691748
AYRR,1.666668803,3.282665483,5.355995565,9.940044164,9.940044164,9.940044164,9.940044164,9.940044164,9.940044164,9.940044164,9.940044164,49.3182247,86.4693828,90.35801761,90.35801761,90.35801761,90.35801761,90.35801761,90.35801761,90.35801761,90.35801761,90.35801761,90.35801761,90.35801761,90.35801761,90.35801761,90.35801761,90.35801761,90.35801761,125.0576419
BAIN,0.143632426,0.246284159,0.37022045,0.497971276,5.091189557,13.31570356,17.81012252,19.96012723,20.39835038,20.39835038,20.70397395,21.98091869,22.91643684,22.91643684,29.51314818,30.81981404,41.29210476,48.85979759,62.18606974,67.23545268,85.7751353,98.19682882,114.3581405,137.4251077,155.8624944,167.6838223,180.344421,192.8589185,205.4995142,212.5432691
BARKC1;BARKW3,0.031876795,0.055975801,0.089374695,0.12807541,1.416492159,4.006172336,5.782380781,6.866003672,7.542643619,7.542643619,8.973529282,10.16404769,11.23221351,12.61037043,18.25767028,19.41493789,24.65233764,37.73418693,47.73672571,51.0093548,64.88360925,74.15049322,86.73876743,102.7713372,116.1410536,124.7232499,138.0848534,146.4229955,156.6337747,160.5200976
BERB_P;CAIF_P;DALL_P;GLEF_P;KEIT_P,0.642599888,1.092084381,1.624105139,2.196624305,22.80178292,58.52514346,76.61566043,82.62570522,82.73511955,82.73511955,82.73511955,88.15904596,136.7922104,136.7922104,136.7922104,136.7922104,136.7922104,136.7922104,136.7922104,161.4228163,161.4228163,161.4228163,161.4228163,161.4228163,161.4228163,161.4228163,161.4228163,161.4228163,161.4228163,161.4228163
BOTW_1,0.072972661,0.128864071,0.198411353,0.27397371,2.893373857,7.809040282,10.75881018,12.25630887,12.97261153,12.97261153,14.70454775,16.21053917,17.51875182,19.12862281,25.97795557,27.32541697,34.16543562,38.84188464,49.25111165,52.62690242,67.00275213,76.6051966,89.65140804,106.1733374,119.8919393,128.7157205,139.6077559,147.5105869,163.7176279,167.7437592
